"id";"code";"datum";"frist";"pbull";"pneutral";"pbear";"ibull";"ineutral";"ibear";"freigabe"
"12956";"CS";"2012-03-02";"M";"266";"180";"122";"114";"56";"32";"2012-03-04 20:00:00"
"12969";"CS";"2012-03-09";"K";"202";"264";"101";"65";"89";"27";"2012-03-11 20:00:00"
"12982";"CS";"2012-03-09";"M";"267";"185";"112";"79";"65";"37";"2012-03-11 20:00:00"
"12995";"CS";"2012-03-16";"K";"223";"243";"87";"61";"82";"33";"2012-03-18 20:00:00"
"13008";"CS";"2012-03-16";"M";"234";"191";"128";"77";"58";"41";"2012-03-18 20:00:00"
"13021";"CS";"2012-03-23";"K";"128";"275";"158";"32";"91";"67";"2012-03-25 20:00:00"
"13034";"CS";"2012-03-23";"M";"219";"206";"137";"70";"68";"52";"2012-03-25 20:00:00"
"13047";"CS";"2012-03-30";"K";"134";"274";"156";"33";"83";"64";"2012-04-01 20:00:00"
"13060";"CS";"2012-03-30";"M";"203";"218";"141";"68";"63";"49";"2012-04-01 20:00:00"
"13073";"CS";"2012-04-06";"K";"104";"249";"208";"32";"87";"51";"2012-04-08 20:00:00"
"13086";"CS";"2012-04-06";"M";"209";"213";"133";"71";"63";"38";"2012-04-08 20:00:00"
"13099";"CS";"2012-04-13";"K";"126";"256";"176";"39";"91";"44";"2012-04-15 20:00:00"
"13112";"CS";"2012-04-13";"M";"211";"199";"146";"81";"59";"33";"2012-04-15 20:00:00"
"13125";"CS";"2012-04-20";"K";"136";"296";"147";"53";"102";"49";"2012-04-22 20:00:00"
"13138";"CS";"2012-04-20";"M";"222";"200";"153";"96";"67";"40";"2012-04-22 20:00:00"
